Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
10001355,ALCOHOL - MINOR IN POSSESSION,2010-04-17T01:38:00Z,Cleared By Arrest,2010-04-17T01:38:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL student was cited/released for MIPC. BAC 0.134
10001358,ALCOHOL - DWI,2010-04-17T02:19:00Z,Cleared By Arrest,2010-04-17T02:19:00Z,,N/A,"N. 17th Street and ""P"" Street",STREET,0,0,Non-student stopped for wrong way on a one way. Cited for DUI (.173 BAC) and taken to detox.
10001359,DISTURBANCE - OTHER,2010-04-17T03:39:00Z,Inactive,,,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,Officers dispatched on a report of a member of Sigma Nu running around naked. A member of SAE was observed urinating from an upper window. Unable to contact either house.
10001360,AUTO THEFT,2010-04-17T05:54:00Z,Cleared By Exception,2010-04-16T08:00:00Z,2010-04-17T04:40:00Z,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),950,0,White 2001 Lincoln Continental (SD plates 6DM961) stolen from the parking lot.
10001364,LARCENY - FROM BUILDING,2010-04-17T09:27:00Z,Inactive,2010-04-17T09:10:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",400,0,A non-student reported his IPOD stolen from the City Union.
10001363,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-04-17T09:47:00Z,Inactive,2010-04-17T01:00:00Z,2010-04-17T08:30:00Z,Sandoz Hall,820 N. 17th St.,GOVT. PARKING LOT (UNL),0,3000,A Hit and Run occurred in the Sandoz Parking lot.
10001370,ALCOHOL - CONSUMPTION IN PUBLIC,2010-04-17T12:18:00Z,Cleared By Arrest,2010-04-17T12:18:00Z,,N/A,19th/Vine-S,STREET,0,0,Male and Female cited/released for Consuming Alcohol in Public.
10001335,FRAUD - IMPERSONATION,2010-04-17T16:02:00Z,Cleared By Arrest,2010-01-11T08:00:00Z,2010-04-15T16:02:00Z,N/A,,UNL RESIDENCE HALL,0,0,A UNL student was fraudulently using another students N-Card.
10001375,SUSPICIOUS PERSON,2010-04-17T16:07:00Z,Cleared By Exception,2010-04-17T11:00:00Z,2010-04-17T11:30:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,A non-student reported a suspicious male at Memorial Stadium.
10001377,ALCOHOL - MINOR IN POSSESSION,2010-04-17T16:33:00Z,Cleared By Arrest,2010-04-17T16:33:00Z,,Landscape Services,1340 N. 17th St.,SIDEWALK,0,0,"Non UNL student found passed out, intoxicated and a minor. BAC . 132. Transported to Detox."
10001379,LARCENY - FROM BUILDING,2010-04-17T19:11:00Z,Cleared By Arrest,2010-04-17T11:30:00Z,2010-04-17T19:00:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,374,0,Non-student cited and released for Theft after he stole an iPhone during the spring game.
10001386,ALCOHOL - DRUNK,2010-04-18T01:31:00Z,Cleared By Exception,2010-04-18T01:31:00Z,,N/A,"N. 16th Street and ""U"" Street",SIDEWALK,0,0,UNL student contacted and taken to detox (.208 BAC).
10001387,ALCOHOL - MINOR IN POSSESSION,2010-04-18T02:11:00Z,Cleared By Arrest,2010-04-18T02:11:00Z,,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Two UNL students (.113 BAC & .095 BAC) and a non-student (.096 BAC) cited/released for MIP-C.
10001389,DISTURBANCE - OTHER,2010-04-18T11:50:00Z,Cleared By Exception,2010-04-18T11:50:00Z,2010-04-18T11:50:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,0,Belated report of a UNL student causing a disturbance on campus.
10001395,DISTURBANCE - OTHER,2010-04-18T22:34:00Z,Cleared By Arrest,2010-04-18T22:00:00Z,2010-04-18T22:34:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,0,0,A disturbance between two transients.
10001396,ALCOHOL - MINOR IN POSSESSION,2010-04-19T00:01:00Z,Cleared By Arrest,2010-04-19T00:01:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,"Three UNL Students cited/released for MIP. One UNL Student cited/released for Poss. of Marijuana. BAC, 0.125, 0.013, 0.015, 0.042"
10001401,LOST OR STOLEN ITEM,2010-04-19T13:37:00Z,Inactive,2010-04-16T15:45:00Z,2010-04-19T10:30:00Z,Love Library North,"1300 ""R"" St.",GOVT. PARKING LOT (UNL),10,0,A Fac/Staff member lost two sets of keys to Library Services.
10001404,DISTURBANCE - OTHER,2010-04-19T16:18:00Z,Inactive,2010-04-19T10:00:00Z,2010-04-19T10:30:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,Resolved disagreement between two UNL students.
10001407,ALCOHOL - BUY/PROCURE FOR MINORS,2010-04-19T22:44:00Z,Cleared By Arrest,2010-04-10T23:30:00Z,,N/A,1709 Washington St.,GROCERY STORE,0,0,UNL student cited/released for Procuring Alcohol to a Minor.  Related to case #10001275 - Medical Emergency
10001412,TELEPHONE - OTHER,2010-04-20T08:55:00Z,Inactive,2010-04-18T16:15:00Z,,Andrews Hall,625 N. 14th St.,UNL ACADEMIC BUILDING,0,0,A Fac/Staff member at Andrews Hall is receiving harassing phone calls from ex-student.
10001415,MEDICAL EMERGENCY,2010-04-20T12:56:00Z,Cleared By Exception,2010-04-20T12:56:00Z,,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,0,0,UNL student passed out during class. Refused transport.
10001414,LARCENY - FROM COIN OPERATED MACH.,2010-04-20T13:07:00Z,Inactive,2010-04-16T13:00:00Z,2010-04-20T10:00:00Z,Manter Hall Life Siences,"1101 ""T"" St.",UNL ACADEMIC BUILDING,100,0,Theft of currency from two vending machines.
10001416,ACCIDENTS - P.D. NOT REPORTABLE,2010-04-20T13:52:00Z,Cleared By Exception,2010-04-20T13:52:00Z,,N/A,"Stadium Drive and ""T"" Street",GOVT. PARKING LOT (UNL),0,0,Two vehicle non injury accident.
10001417,LARCENY - STOLEN BIKE,2010-04-20T17:03:00Z,Inactive,2010-04-20T15:40:00Z,2010-04-20T16:27:00Z,Andersen Hall,200 Centennial Mall N.,UNL ACADEMIC BUILDING,50,0,UNL student has her unsecured bicycle stolen.
10001409,TRESPASSING,2010-04-20T23:37:00Z,Cleared By Exception,2010-04-20T23:37:00Z,,Innovation Campus,1800 State Fair Park Drive,CONSTRUCTION SITE,0,0,Two non-students contacted near a demolition site.  Both were issued Trespass Policy warnings.
10001422,STALKING,2010-04-21T00:37:00Z,Cleared By Arrest,2009-12-01T00:01:00Z,2010-04-21T00:37:00Z,N/A,City of Lincoln,UNKNOWN,0,0,UNL student reporting being harassed by a known non-student.
10001423,FIRE (WORKING) - NO ALARM,2010-04-21T01:26:00Z,Inactive,2010-04-21T01:26:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,5,A small fire was started on a picnic table by unknown person(s).  Fire extinguished by officer.
10001424,ALCOHOL - DWI,2010-04-21T03:00:00Z,Cleared By Arrest,2010-04-21T03:00:00Z,,Abel Hall,880 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,UNL student cited/taken to Detox after being found sleeping in a running vehicle.  Cited for DWI and Open Container.  .107 BAC
10001426,LARCENY - FROM COIN OPERATED MACH.,2010-04-21T10:16:00Z,Inactive,2010-04-19T10:00:00Z,2010-04-21T09:30:00Z,Law College,1875 N. 42nd St.,UNL ACADEMIC BUILDING,300,0,Report of money stolen from three basement vending machines.  No signs of forced entry.  (See case #10001414 for related case)
10001430,LARCENY - FROM BUILDING,2010-04-21T17:09:00Z,Unfounded,2010-04-21T14:55:00Z,2010-04-21T17:05:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",385,0,"Reported stolen coat and umbrella, discovered to be in the victim's vehicle. Unfounded report."
10001433,TRESPASSING,2010-04-21T19:52:00Z,Cleared By Arrest,2010-04-21T19:08:00Z,2010-04-21T19:08:00Z,Nebraska Union,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Male previously  banned and barred discovered inside of the Union. Trans to Detox.. BAC .264.
10001435,VANDALISM - OTHER,2010-04-21T22:39:00Z,Inactive,2010-04-21T18:30:00Z,2010-04-21T22:27:00Z,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,"Vehicle was encased in plastic wrap, with no damage to the vehicle."
10001438,DISTURBANCE - DOMESTIC,2010-04-22T10:18:00Z,Cleared By Arrest,2010-04-22T10:18:00Z,,2244 Vine St.,2244 Vine St.,UNL APARTMENT,0,30,Disturbance between family members.  Non student cited for Vandalism.
10001448,FRAUD - IMPERSONATION,2010-04-23T08:27:00Z,Inactive,2010-04-23T08:16:00Z,,Agricultural Hall,3550 East Campus Loop,UNL ACADEMIC BUILDING,0,0,A non-students email and facebook were hacked into and emails were sent by unk person requesting money.
10001450,TELEPHONE - THREATENING CALLS,2010-04-23T09:46:00Z,Inactive,2010-04-23T09:30:00Z,2010-04-23T09:40:00Z,Varner Hall,3835 Holdrege St.,"UNL SUPPORT FACILITY (office, service)",0,0,Threatening phone call received at Varner Hall.
10001451,LARCENY - FROM COIN OPERATED MACH.,2010-04-23T11:22:00Z,Inactive,2010-03-26T10:30:00Z,2010-04-23T10:30:00Z,Entomology Hall,1700 East Campus Mall,UNL ACADEMIC BUILDING,80,0,Theft of money from a vending machine. No signs of forced entry. No suspects. $80 loss.
10001462,DISTURBANCE - OTHER,2010-04-23T22:44:00Z,Cleared By Exception,2010-04-23T22:44:00Z,2010-04-23T22:44:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Two non-student adults and three juveniles contacted for disturbing others in the computer lab.  The adults were notified of UNL's trespass policy.
10001463,DISTURBANCE - OTHER,2010-04-24T00:26:00Z,Cleared By Exception,2010-04-24T00:26:00Z,,Alpha Phi,"1531 ""S"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Intoxicated non-student was loitering around the sorority.  Taken to Detox.  .192 BAC
10001468,TRESPASSING,2010-04-24T14:20:00Z,Cleared By Exception,2010-04-24T14:20:00Z,,Innovation Campus,1800 State Fair Park Drive,SPORT FACILITIES,0,0,Two transients causing a disturbance in the Grandstand area on Innovation Campus. Transported to Detox. BAC .190 and .193.
10001469,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-04-24T15:39:00Z,Inactive,2010-04-23T01:50:00Z,2010-04-24T13:30:00Z,14th & Avery Parking Garage,1111 N. 14th St.,GOVT. PARKING GARAGE (UNL),0,850,Hit and run occurring in the parking garage ($850 damage).
10001471,LARCENY - OTHER OR FROM OPEN AREA,2010-04-24T20:16:00Z,Inactive,2010-04-23T15:30:00Z,2010-04-24T16:30:00Z,Husker Hall,705 N. 23rd St.,SIDEWALK,10,0,Bicycle tire stolen.
10001472,ALCOHOL - MINOR IN POSSESSION,2010-04-24T20:29:00Z,Cleared By Arrest,2010-04-24T20:29:00Z,,The Village,1055 N. 16th St.,UNL APARTMENT,0,0,Four non-students contacted in a dorm room and cited/released for MIP.
10001473,ALCOHOL - MINOR IN POSSESSION,2010-04-24T21:53:00Z,Cleared By Arrest,2010-04-24T21:53:00Z,,N/A,N. 16th Street and Vine Street,STREET,0,0,UNL student cited/released for MIP after being contacted on a traffic stop.
10001475,MEDICAL EMERGENCY,2010-04-25T00:38:00Z,Cleared By Arrest,2010-04-25T00:38:00Z,,The Village,1055 N. 16th St.,UNL APARTMENT,0,0,UNL student transported to Bryan/LGH West for extreme intoxication (unable to obtain a PBT).
10001478,LITTERING,2010-04-25T00:48:00Z,Cleared By Arrest,2010-04-25T00:48:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,UNL student cited/released for Littering (Urinating in Public).
10001479,ALCOHOL - MINOR IN POSSESSION,2010-04-25T01:34:00Z,Cleared By Arrest,2010-04-25T01:34:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student contacted and taken to detox (.227 BAC). He was also cited for MIP-C.
10001480,ALCOHOL - MINOR IN POSSESSION,2010-04-25T03:19:00Z,Cleared By Arrest,2010-04-25T03:19:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited for MIP-C and taken to detox (.220 BAC).
10001481,ALCOHOL - MINOR IN POSSESSION,2010-04-25T03:45:00Z,Cleared By Arrest,2010-04-25T03:45:00Z,,N/A,"""R"" Street and N. 14th Street",SIDEWALK,0,0,UNL student contacted and taken to detox (.246 BAC). She was also cited for MIP-C.
10001486,ACCIDENTS - P.D. NOT REPORTABLE,2010-04-25T19:00:00Z,Cleared By Exception,2010-04-25T18:37:00Z,2010-04-25T18:37:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,1500,A two vehicle non-injury accident occurred in the 17th and R Parking Garage.
10001489,TRESPASSING,2010-04-26T01:48:00Z,Cleared By Arrest,2010-04-26T01:48:00Z,,Home Economics,1650 N. 35th St.,SIDEWALK,0,0,Non student cited/Detox (.187 BAC) for Trespassing and Possession of Marijuana < 1 oz (3 grams).
10001492,VANDALISM - OTHER,2010-04-26T08:10:00Z,Inactive,2010-04-23T16:15:00Z,2010-04-26T08:10:00Z,University Housing,1115 N. 16th St.,GOVT. PARKING LOT (UNL),0,150,UNL student reports damage to her vehicle.  Driver's side mirror broken off.
10001494,MEDICAL EMERGENCY,2010-04-26T09:43:00Z,Cleared By Exception,2010-04-26T09:43:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student choking on a multivitamin pill.  Refused Transport.
10001495,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-04-26T10:12:00Z,Inactive,2010-04-19T12:45:00Z,2010-04-19T15:00:00Z,College of Dentistry,3975 Potter St.,GOVT. PARKING LOT (UNL),0,692.05,Belated Non Reportable Hit and Run Accident occurring on the east side of the Dental College.
10001496,DISTURBANCE - OTHER,2010-04-26T12:03:00Z,Cleared By Arrest,2010-04-26T12:03:00Z,,Lied Center,301 N. 12th St.,SIDEWALK,0,0,A non-student was lodged for Disturbing the Peace and cited for Possession of Marijuana less than an ounce and Drug Paraphernalia.
10001502,LARCENY - FROM BUILDING,2010-04-26T20:03:00Z,Inactive,2010-04-13T19:00:00Z,2010-04-26T21:45:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,40,0,A UNL student reported money missing from his wallet.
10001504,DISTURBANCE - OTHER,2010-04-26T22:10:00Z,Inactive,2010-04-26T22:10:00Z,,Union-City,"1400 ""R"" St.",UNL RESIDENCE HALL,0,0,Non-student contacted after he was observed to drop a gun. Gun was later found to be a toy and part of a stage prop for a play.
10001508,MEDICAL EMERGENCY,2010-04-27T06:15:00Z,Cleared By Exception,2010-04-27T06:15:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student transported to Bryan/LGH West on a complaint of leg pains.
10001509,LARCENY - FROM BUILDING,2010-04-27T10:46:00Z,Inactive,2010-04-27T08:50:00Z,2010-04-27T09:00:00Z,Campus Recreation Center,841 N. 14th St.,SPORT FACILITIES,480,0,Womens unattended shoes and ring taken from the Women's locker room. No suspects. $480 loss
10001510,LARCENY - STOLEN BIKE,2010-04-27T14:07:00Z,Cleared By Arrest,2010-04-26T11:30:00Z,2010-04-27T07:20:00Z,C.P.N. Food Services N 17th Street,575 N. 17th St.,SIDEWALK,325,0,"Stolen bicycle from the west side of CPN. Bicycle was secured by a cable lock, cable lock and front tire not stolen."
10001518,DISTURBANCE - OTHER,2010-04-28T00:03:00Z,Cleared By Arrest,2010-04-27T23:55:00Z,,N/A,"N. 17th Street and ""O"" Street",STREET,0,0,Non-student reported being followed. Suspect identified.
10001520,NARCOTICS - SALE/DELIVER,2010-04-28T04:54:00Z,Cleared By Arrest,2010-04-28T04:54:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,"Two UNL students cited for possession of paraphernalia, possession of Mj, and possession of a controlled substance not in original container."
10001546,TRESPASSING,2010-04-30T10:07:00Z,Cleared By Exception,2010-04-30T10:07:00Z,,Love Library North,"1300 ""R"" St.",SIDEWALK,0,0,Ofc. contacted an intoxicated male near Vine and N Antelope Valley Parkway. Male was taken into custody and transported to Detox.
10001549,DISTURBANCE - OTHER,2010-04-30T12:05:00Z,Cleared By Exception,2010-04-30T12:05:00Z,2010-04-30T12:05:00Z,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,UNL student disturbing other students because of his loud behavior.
10001550,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-04-30T12:54:00Z,Inactive,2010-04-26T10:30:00Z,2010-04-30T11:30:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Belated Hit and Run Accident in 17th/R Parking Garage.
10001558,FIRE (WORKING) - ALARM,2010-04-30T21:01:00Z,Cleared By Exception,2010-04-30T20:00:00Z,,2222 Vine St.,2222 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,A fire alarm was activated at 2222 Vine St Apt 201 due to a plate being left on heated stove. No damage.
10001559,MEDICAL EMERGENCY,2010-05-01T01:39:00Z,Cleared By Exception,2010-05-01T01:39:00Z,,Phi Kappa Psi,"1548 ""S"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Female UNL student reported to be extremely intoxicated.  Transported to hospital for treatment.  .320 BAC
10001562,NARCOTICS - POSSESSION,2010-05-01T02:17:00Z,Cleared By Arrest,2010-05-01T02:17:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Two UNL Students were lodged for Possession of a Controlled Substance and subsequent offenses.  One UNL student cited/released for MIP and subsequent offenses.
10001571,LARCENY - STOLEN BIKE,2010-05-01T20:34:00Z,Inactive,2010-05-01T19:45:00Z,2010-05-01T20:00:00Z,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,150,10,Bicycle stolen from the bike racks.
10001575,ALCOHOL - MINOR IN POSSESSION,2010-05-02T02:00:00Z,Cleared By Arrest,2010-05-02T02:00:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,KSU student cited/released for MIP (.102 BAC).
10001576,FALSE INFORMATION - GIVEN TO OFC.,2010-05-02T03:09:00Z,Cleared By Arrest,2010-05-02T03:09:00Z,,N/A,N. 25th Street and Vine Street,STREET,0,0,Non-student contacted on a traffic stop and cited for False Information. He was lodged in jail reference to a warrant for his arrest.
10001579,ALCOHOL - MINOR IN POSSESSION,2010-05-02T04:39:00Z,Cleared By Arrest,2010-05-02T04:39:00Z,,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for MIP-C (.070 BAC).
10001595,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-05-03T10:07:00Z,Inactive,,,N/A,,UNKNOWN,0,500,Belated Hit and Run Accident.  Damage to front driver's side bumper and tire.
10001598,LARCENY - STOLEN BIKE,2010-05-03T13:05:00Z,Inactive,2010-04-29T10:45:00Z,2010-04-29T15:30:00Z,Love Library South,"1248 ""R"" St.",SIDEWALK,710,0,Belated theft of a red/white Trek 4500 underneath Love Link.
10001600,LARCENY - FROM BUILDING,2010-05-03T16:55:00Z,Inactive,2010-04-30T10:00:00Z,2010-04-30T15:30:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,300,0,"Cordless drill taken from Memorial Stadium, $300.00 loss."
10001601,ACCIDENTS - P.D. REPORTABLE,2010-05-04T09:59:00Z,Inactive,2010-05-04T09:55:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Two UNL students were involved in a non-injury accident. Located in the 17th and R parking garage.
10001602,LARCENY - FROM BUILDING,2010-05-04T13:28:00Z,Inactive,2010-04-21T13:55:00Z,2010-05-04T10:45:00Z,Othmer Hall,820 N. 16th St.,UNL ACADEMIC BUILDING,5,0,A Fac/Staff member reported a theft of an interior key to NE Hall.
10001603,LARCENY - FROM MOTOR VEHICLE,2010-05-04T17:07:00Z,Inactive,2010-05-03T18:00:00Z,2010-05-04T17:07:00Z,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),150,0,"Radio taken from a vehicle parking in the 19th R-Vine Street parking lot, $150.00 loss."
10001607,VANDALISM - OTHER,2010-05-04T18:48:00Z,Inactive,2010-05-04T14:50:00Z,2010-05-04T15:00:00Z,"N. 16th Street and ""Y"" Street","N. 16th Street and ""Y"" Street",GOVT. PARKING LOT (UNL),0,525,"Vandalism to vehicle parked in the Crew Boat House lot, $525.00 damage."
10001604,FIRE - FALSE ALARM,2010-05-04T19:27:00Z,Cleared By Exception,2010-05-04T17:33:00Z,2010-05-04T19:27:00Z,Whittier Building,2200 Vine St.,CHILD CARE FACILITY,0,0,"Fire alarm pull box activated by unknown child at the University Child Care Center, at the Whittier building."
10001613,ALCOHOL - MINOR IN POSSESSION,2010-05-05T00:19:00Z,Cleared By Arrest,2010-05-05T00:19:00Z,2010-05-05T00:19:00Z,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for MIP after being contacted with alcohol in her dorm room.
10001616,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-05-05T13:09:00Z,Inactive,2010-05-05T13:09:00Z,,N/A,"N. 16th Street and ""S"" Street",STREET,0,650,A hit and run accident involving two vehicles at the metered lot at 16th and S St.
10001618,DISTURBANCE - OTHER,2010-05-05T16:12:00Z,Cleared By Exception,2010-05-05T16:12:00Z,,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,"Four persons warned about skateboarding on UNL property, and given trespass policy letters."
10001620,ACCIDENTS - P.D. NOT REPORTABLE,2010-05-05T17:15:00Z,Inactive,2010-05-05T08:05:00Z,2010-05-05T17:05:00Z,20th-21st and Vine St,,GOVT. PARKING GARAGE (UNL),0,0,"Hit and Run accident in the 17th and R Street garage, $500.00 damage."
10001621,DISTURBANCE - OTHER,2010-05-05T17:40:00Z,Cleared By Exception,2010-05-05T17:40:00Z,,Love Library South,"1248 ""R"" St.",SIDEWALK,0,0,Two persons warned for skateboarding on UNL property and given Trespass Policy letters.
10001622,ALCOHOL - MINOR IN POSSESSION,2010-05-05T19:22:00Z,Cleared By Arrest,2010-05-05T19:22:00Z,,N/A,N. 16th Street and Vine Street,STREET,0,0,Person contacted at 16th and Vine Street found to be intoxicated taken to Detox and tested .247 BAC and given a citation for Minor in possession of alcohol by consumption.
10001623,ALCOHOL - DRUNK,2010-05-05T19:42:00Z,Inactive,2010-05-05T19:42:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,"Person placed into protective custody from Abel Hall, taken to detox and refused to give BAC."
