Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
7001480,MEDICAL EMERGENCY,2007-04-14T12:36:00Z,Inactive,2007-04-14T12:36:00Z,2007-04-14T12:36:00Z,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,Private
7001484,TRESPASSING,2007-04-14T14:35:00Z,Cleared By Arrest,2007-04-14T14:35:00Z,,N/A,Stadium Drive and Salt Creek Roadway,TRANSPORTATION SERVICE,0,0,"Man found in fenced ""no trespassing"" area. Also, intoxicated with a .188 BAC. Cited and placed in  Detox."
7001488,ALCOHOL - DRUNK,2007-04-14T19:12:00Z,Cleared By Exception,2007-04-14T19:12:00Z,2007-04-14T19:12:00Z,N/A,"N. 16th Street and ""Q"" Street",SIDEWALK,0,0,J-walker turned in to Civil Protective Custody issue. Taken to Detox with a .230 BAC.
7001491,ALCOHOL - MINOR IN POSSESSION,2007-04-15T00:08:00Z,Cleared By Arrest,2007-04-15T00:08:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,CSO radioed a party with alcohol.  Officer arrived and found the party to be a minor and in possession of alcohol.  Cited and released. (BAC .173).  Amended Report 04/19/2007
7001493,ALCOHOL - MINOR IN POSSESSION,2007-04-15T01:18:00Z,Cleared By Arrest,2007-04-15T01:18:00Z,,The Village,,ALLEY,0,0,Minor cited for MIP by consumption and transported to Detox. BAC .178
7001497,NARCOTICS - POSSESSION,2007-04-15T03:55:00Z,Cleared By Arrest,2007-04-15T03:55:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,"While assisting on a traffic stop, officer observed passenger to have drug paraphernalia. Marijuana was also found in the area where passenger was sitting. Passenger refused to sign ticket & go to Court date. He was lodged for refusal to sign citation. Cited for false ID/poss of marijuana under oz & Paraphernalia."
7001498,ALCOHOL - DWI,2007-04-15T03:55:00Z,Cleared By Arrest,2007-04-15T03:55:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Male student stop for traveling wrong way on a one way and discovered to be intoxicated and a minor. BAC .137
7001499,,2007-04-15T16:06:00Z,Cleared By Exception,2007-04-15T16:05:00Z,,Sheldon Memorial Art Gallery,451 N. 12th St.,SIDEWALK,0,0,Parties warned about skateboarding on UNL property.
7001502,VANDALISM - OTHER,2007-04-15T18:15:00Z,Inactive,2007-04-14T17:30:00Z,2007-04-15T13:00:00Z,Harper Hall,1150 N. 14th St.,GOVT. PARKING LOT (UNL),0,200,Party reported his mirror on his vehicle was damaged while park in the North HSS parking lot.
7001504,ACCIDENTS - P.D. H&R NOT REPORTABLE,2007-04-15T19:30:00Z,Inactive,2007-04-14T16:00:00Z,2007-04-15T17:00:00Z,Union-City,"1400 ""R"" St.",GOVT. PARKING LOT (UNL),0,800,"Hit and run accident metered lot east of city Union, non reportable."
7001505,ALCOHOL - DRUNK,2007-04-15T19:51:00Z,Cleared By Exception,2007-04-15T19:51:00Z,2007-04-15T19:51:00Z,N/A,"N. 16th Street and ""P"" Street",SIDEWALK,0,0,"Transient contacted at 16th and P streets to check his welfare. Pty found to be intoxicated, taken to detox. .354 BAC."
7001509,VANDALISM - OTHER,2007-04-16T07:39:00Z,Inactive,2007-04-16T09:00:00Z,2007-04-16T06:45:00Z,N/A,1925 N. 37th St.,GOVT. LOT/FIELD (UNL),0,0,Tire tracks from unknown type of vehicle damaged the field at Tractor Test.
7001510,TRESPASSING,2007-04-16T09:36:00Z,Cleared By Arrest,2007-04-16T09:36:00Z,2007-04-16T09:36:00Z,Kabredlo's,"1540 ""P"" St.",CONVENIENCE STORE,0,0,"Person cited for Trespassing and Disturbing the Peace. Arrested person begged for money and when he didn't receive any and asked to leave premises, he spat on the counter. Lodged.

He also had a warrant."
7001511,LARCENY - FROM COIN OPERATED MACH.,2007-04-16T09:56:00Z,Inactive,,2007-04-16T09:56:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,6.25,0,Money taken from dispenser
7001512,LARCENY - STOLEN BIKE,2007-04-16T10:08:00Z,Inactive,2007-04-15T18:00:00Z,2007-04-16T09:30:00Z,"2224 ""U"" St.","2224 ""U"" St.",SIDEWALK,140,15,Bike Taken from Bike racks at 2224 U
7001513,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2007-04-16T11:46:00Z,Cleared By Arrest,2006-12-13T17:25:00Z,2007-04-09T12:31:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Party possible stealing textbooks and selling them to the book store.
7001515,PROTECTION ORDER VIOLATION,2007-04-16T14:19:00Z,Cleared By Arrest,2007-04-16T14:00:00Z,2007-04-16T14:19:00Z,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,Violation of protection order in Neihardt Hall.
7001518,LARCENY - FROM BUILDING,2007-04-16T16:47:00Z,Cleared By Arrest,2007-04-13T10:56:00Z,2007-04-16T16:47:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",300,0,Party took a walk-off mat from the west entrance of the City Union.
7001516,LARCENY - FROM BUILDING,2007-04-16T19:55:00Z,Inactive,2007-04-16T14:00:00Z,2007-04-16T14:50:00Z,Campus Recreation Center,841 N. 14th St.,SPORT FACILITIES,20,0,Wallet taken from locker at the Rec Center.
7001529,DISTURBANCE - OTHER,2007-04-16T23:46:00Z,Cleared By Arrest,2007-04-16T23:46:00Z,,Mabel Lee Hall,840 N. 14th St.,GOVT. LOT/FIELD (UNL),0,0,Pty ran naked through two scooer games east of Mable Lee Hall.
7001530,TRESPASSING,2007-04-17T01:18:00Z,Cleared By Arrest,2007-04-17T01:15:00Z,,Delta Upsilon,1548 Vine St.,OFF CAMPUS/GREEK HOUSING,0,50,Amended Report
7001532,ACCIDENTS - P.D. H&R NOT REPORTABLE,2007-04-17T02:41:00Z,Inactive,2007-04-17T02:41:00Z,,N/A,600 N. 15th St.,GOVT. PARKING LOT (UNL),0,900,Veh. delivering items to selleck was struck by a white van that left the area.
7001533,ALCOHOL - DRUNK,2007-04-17T04:04:00Z,Cleared By Exception,2007-04-17T04:04:00Z,,Wick Alumni Center,"1520 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Transient sleeping on the south side of Wick Alumni Center taken to Detox. .199 BAC.
7001534,LARCENY - STOLEN BIKE,2007-04-17T10:02:00Z,Inactive,2007-03-31T12:00:00Z,2007-04-10T12:00:00Z,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,270,0,Bicycle stolen sometime in the past two weeks.
7001536,TRESPASSING,2007-04-17T11:48:00Z,Inactive,2007-04-17T11:00:00Z,2007-04-17T11:48:00Z,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,Susp. party contacted after trying to meet with various Athletic Department coaches.
7001537,LARCENY - FROM BUILDING,2007-04-17T16:46:00Z,Inactive,2007-03-28T15:00:00Z,2007-03-29T15:00:00Z,Andersen Hall,200 Centennial Mall N.,UNL ACADEMIC BUILDING,850,0,Camera and equipment taken from either Andersen Hall or the Daily Nebraskan.
7001539,LARCENY - STOLEN BIKE,2007-04-17T17:42:00Z,Inactive,2007-04-17T09:30:00Z,2007-04-17T16:45:00Z,Seaton Hall,"1525 ""U"" St.",SIDEWALK,320,0,Bike taken from the Seaton Hall bike rack.
7001543,ALCOHOL - DWI,2007-04-18T01:06:00Z,Cleared By Arrest,2007-04-18T01:06:00Z,2007-04-18T01:06:00Z,N/A,"""T"" Street and N. 10th Street",STREET,0,0,Non Student stopped on traffic violation found to be DWI. .085 BAC.
7001551,ACCIDENTS - P.D. H&R REPORTABLE,2007-04-18T08:00:00Z,Inactive,,2007-04-18T12:17:00Z,Union-East,1705 Arbor Drive,UNKNOWN,0,1000,Belated hit and run involving a UNL van.
7001546,LOST OR STOLEN ITEM,2007-04-18T09:47:00Z,Inactive,2007-04-17T15:00:00Z,2007-04-17T18:45:00Z,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,10,0,Lost/stolen Nebraska Driver's License.
7001549,SUSPICIOUS PERSON,2007-04-18T10:25:00Z,Cleared By Exception,2007-04-18T10:25:00Z,2007-04-18T10:36:00Z,Henzlik Hall,1430 Vine St.,UNL ACADEMIC BUILDING,0,0,Contracted worker causing a disturbance.
7001552,MEDICAL EMERGENCY,2007-04-18T12:54:00Z,Cleared By Exception,2007-04-18T12:54:00Z,,College of Dentistry,3975 Potter St.,"UNL SUPPORT FACILITY (office, service)",0,0,Private
7001554,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2007-04-18T14:20:00Z,Cleared By Exception,2007-04-18T14:20:00Z,,N/A,1735 N. 35th St.,GOVT. PARKING LOT (UNL),0,2,Property damage to vehicle caused by a mower.
7001557,STALKING,2007-04-18T14:58:00Z,Inactive,2007-04-16T18:00:00Z,2007-04-18T14:00:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,Party complained of person who may be stalking them.
7001560,LARCENY - STOLEN BIKE,2007-04-18T18:39:00Z,Inactive,2007-04-18T15:30:00Z,2007-04-18T18:00:00Z,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,525,0,Bike taken from Hamilton Hall bike racks.
7001562,MISC - OTHER,2007-04-19T00:40:00Z,Inactive,2006-11-01T00:01:00Z,2006-11-30T23:59:00Z,N/A,1510 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,Belated report of alleged theft and vand. from sigma chi fraterrnity.
7001578,SS - CHECK WELFARE OF PERSON,2007-04-19T03:00:00Z,Inactive,2007-04-19T03:00:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,Welfare check of a student.
7001566,LARCENY - GAS FROM SELF SERVICE PUMP,2007-04-19T10:26:00Z,Cleared By Exception,2007-04-19T10:26:00Z,,Kabredlo's,"1540 ""P"" St.",CONVENIENCE STORE,55,0,"Initially recorded as a larceny of gasoline. Customer used a debit card to pay which did not ""go through"". Later returned and paid for the gas."
7001568,LARCENY - STOLEN BIKE,2007-04-19T12:51:00Z,Inactive,2007-04-19T00:01:00Z,2007-04-19T10:45:00Z,Love Library South,"1248 ""R"" St.",SIDEWALK,320,0,Stolen secured bicycle from the north side of the building
7001569,ACCIDENTS - P.D. H&R NOT REPORTABLE,2007-04-19T13:56:00Z,Inactive,2007-04-08T00:01:00Z,2007-04-19T13:55:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,500,Hit and Run Accident in private parking lot.
7001572,LARCENY - STOLEN BIKE,2007-04-19T16:49:00Z,Cleared By Arrest,2007-04-18T18:20:00Z,2007-04-19T11:30:00Z,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,370,0,Bike taken from rack west of Smith Hall.
7001575,LARCENY - SHOPLIFTING,2007-04-19T19:53:00Z,Cleared By Arrest,2007-04-19T19:53:00Z,,Kabredlo's,"1540 ""P"" St.",CONVENIENCE STORE,8.3,0,Shoplift occurred at Kabredlo's.  Female was identified and arrested.  Lodged for Shoplifting and Assault (3rd).  Cited for Disturbing the Peace.
7001579,DISTURBANCE - OTHER,2007-04-19T22:50:00Z,Cleared By Exception,2007-04-19T22:50:00Z,2007-04-19T22:50:00Z,Sheldon Memorial Art Gallery,451 N. 12th St.,MUSEUM,0,0,Three parties skateboarding and doing stunts.  One party had two warnings and was Bar/Banned.  The two others were given warnings.  All were released.
7001585,ALCOHOL - DWI,2007-04-20T01:07:00Z,Cleared By Arrest,2007-04-20T01:07:00Z,2007-04-20T01:07:00Z,N/A,"N. 17th Street and ""Q"" Street",STREET,0,0,Vehicle stopped for No Headlights at Night.  Driver found to be intoxicated.  Arrested and transported to LPD Headquarters where she tested .145 BAC.  Transported to Detox where she was turned over to sober boyfriend.  Cited for DWI and No Headlights at Night.
7001586,VANDALISM - OTHER,2007-04-20T02:29:00Z,Cleared By Arrest,2007-04-20T02:29:00Z,,Avery Hall,,UNL ACADEMIC BUILDING,0,400,Custodian called UNLPD on a vandalism in progress.  Units arrived and contacted two males.  The two males were identified by the witness as the parties responsible.  Both denied having any involvement in vandalizing a bike and vehicle.  Both were cited and admitted into Detox.  One tested .176 BAC and the other .158 BAC.
7001587,NARCOTICS - OTHER,2007-04-20T03:15:00Z,Inactive,2007-04-20T03:15:00Z,,N/A,"721 ""K"" St.","TREATMENT/DETENTION FACILITY (detox, etc.)",0,0,While at Detox party was found to be in possession of Hydrocodone without the prescription bottle or prescription.  Party stated he was an athlete for UNL and needed it for his elbow.  He was given to the end of 04/20/2007 to bring his prescription into UNLPD for proof.
7001589,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2007-04-20T10:53:00Z,Cleared By Exception,2007-04-20T09:30:00Z,2007-04-20T10:45:00Z,Forestry Hall,1800 N. 37th St.,GOVT. PARKING LOT (UNL),0,150,A vehicle sustained a minor dent from the door opening of an adjacent vehicle.
7001590,LARCENY - FROM MOTOR VEHICLE,2007-04-20T10:57:00Z,Inactive,2007-04-20T10:00:00Z,2007-04-20T10:50:00Z,Vet Basic Sciences,4150 Fair St.,GOVT. PARKING LOT (UNL),120,0,Access was gained to a vehicle and a car stereo was stolen.
7001592,MEDICAL EMERGENCY,2007-04-20T11:20:00Z,Cleared By Exception,2007-04-20T11:20:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Student suffering from a reaction to caffeine pills they had taken during the early morning hours. Transported to Bryan West for further evaluation by LFR.
7001593,BOMB - THREAT,2007-04-20T12:13:00Z,Inactive,2007-04-20T12:13:00Z,,Othmer Hall,820 N. 16th St.,UNL ACADEMIC BUILDING,0,0,Caller stated there was a bomb in Othmer Hall.
7001597,MEDICAL EMERGENCY,2007-04-20T14:30:00Z,Inactive,2007-04-20T14:30:00Z,,N/A,860 N. 17th St.,WHOLESALE PHARMACY,0,0,Private
7001599,LARCENY - FROM MOTOR VEHICLE,2007-04-20T15:19:00Z,Inactive,2007-04-18T19:00:00Z,2007-04-20T14:45:00Z,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),410,0,Panasonic CD player and CD's taken during this larceny.
7001601,LARCENY - FROM MOTOR VEHICLE,2007-04-20T15:37:00Z,Inactive,2007-04-20T11:00:00Z,2007-04-20T14:00:00Z,N/A,3920 Fair St.,GOVT. PARKING LOT (UNL),15,350,Purse and contents stolen after window was broken out.
7001610,ALCOHOL - DRUNK,2007-04-20T23:57:00Z,Inactive,2007-04-20T23:57:00Z,,N/A,"N. 16th Street and ""U"" Street",SIDEWALK,0,0,Intoxicated male observed vomiting on the sidewalk.  Taken into custody and transported to Detox where he tested .164 BAC.
7001609,TELEPHONE - OTHER,2007-04-21T00:06:00Z,Inactive,2007-04-21T00:03:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,Victim reports receiving phone call from a male party asking her if she knew any hot guys.
7001615,ALCOHOL - MINOR IN POSSESSION,2007-04-21T00:58:00Z,Cleared By Arrest,2007-04-21T00:58:00Z,,N/A,N. 22nd Street and Vine Street,STREET,0,0,Two UNL students were passengers in a vehicle contacted on a traffic stop. Both were underage and had an odor of alcohol on their breath. Both cited/released for MIP-Consumption.
7001614,ALCOHOL - MINOR IN POSSESSION,2007-04-21T01:13:00Z,Cleared By Arrest,2007-04-21T01:13:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,CSO observed an intoxicated female party being assisted by a friend.  The female was contacted and found to be a minor and intoxicated.  Taken into custody and transported to Detox where she tested .195 BAC.  Cited for Minor in Possession by Consumption.  TOT Detox.
7001619,ALCOHOL - CONSUMPTION IN PUBLIC,2007-04-21T07:52:00Z,Cleared By Arrest,2007-04-21T07:52:00Z,2007-04-21T07:52:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Two transients drinking alcohol in public.
7001622,MEDICAL EMERGENCY,2007-04-21T11:46:00Z,Inactive,2007-04-21T11:46:00Z,,Union-City,"1400 ""R"" St.",GOVT. LOT/FIELD (UNL),0,0,Private
7001625,FIRE (WORKING) - NO ALARM,2007-04-21T13:09:00Z,Inactive,2007-04-21T13:09:00Z,2007-04-21T13:09:00Z,Pound Hall,513 N. 17th St.,UNL RESIDENCE HALL,0,0,Smoke from a trash can. Extremely small fire inside extinguished by officers.
7001633,VANDALISM - OTHER,2007-04-21T17:15:00Z,Inactive,2007-04-20T19:00:00Z,2007-04-21T08:00:00Z,Alexander Building,"1410 ""Q"" St.",GOVT. PARKING LOT (UNL),10,500,Unknown person used an unknown instrument to cause damage to vehicle.
7001631,SS - CHECK WELFARE OF PERSON,2007-04-21T17:41:00Z,Cleared By Exception,2007-04-21T17:41:00Z,2007-04-21T17:41:00Z,N/A,Sun Valley Blvd. and Charleston Street,OTHER LOT/FIELD,0,0,Child accidentally locked in to vehicle.
7001635,LARCENY - FROM BUILDING,2007-04-21T19:12:00Z,Cleared By Arrest,2007-04-21T19:00:00Z,2007-04-21T19:10:00Z,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,150,0,Victim reports speaking to 5 juvenile males in his room.  After they left victim found his Ipod missing.  Officers contacted the juvenile males and one of them confessed to taking the Ipod.  Matter refered to the County Attorney for filing of charges.  Parent Notification form completed.
7001647,ALCOHOL - DRUNK,2007-04-22T01:38:00Z,Cleared By Exception,2007-04-22T01:38:00Z,,N/A,"""T"" Street and N. 22nd Street",PARK/REC AREA,0,0,Intoxicated male observed laying in the grass on the west side of the street.  He was contacted and found to be wanted on a warrant.  He was arrested and transported to Lancaster County Jail where he was lodged.  (.229 BAC)
7001645,ALCOHOL - UNL POLICY VIOLATION,2007-04-22T02:46:00Z,Cleared By Exception,2007-04-22T02:14:00Z,2007-04-22T02:51:00Z,Sigma Chi,1510 Vine St.,OFF CAMPUS/GREEK HOUSING,0,0,Greek Housing Violation.  Females in the house after 2:00 am and alcohol violation.
7001649,LARCENY - FROM MOTOR VEHICLE,2007-04-22T10:36:00Z,Inactive,2007-04-21T21:55:00Z,2007-04-22T10:36:00Z,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),1100,400,Stereo equipment stolen from a secured vehicle.
7001657,MEDICAL EMERGENCY,2007-04-22T15:33:00Z,Cleared By Exception,2007-04-22T15:33:00Z,2007-04-22T15:33:00Z,Union-City,"1400 ""R"" St.",SIDEWALK,0,0,Medical by City Union.
7001665,SEX OFFENSE - MOLEST/FONDLING,2007-04-23T00:58:00Z,Cleared By Arrest,2007-04-23T00:58:00Z,,Harper Hall,,UNL RESIDENCE HALL,0,0,"A student fondled 2 other students by grabbing their genitals, pty lodeged for 3rd sex assault and cited for disturbing the peace."
7001666,NARCOTICS - POSSESSION,2007-04-23T09:06:00Z,Cleared By Arrest,2007-04-23T09:06:00Z,2007-04-23T09:06:00Z,Love Library North,"1300 ""R"" St.",LIBRARY,0,0,Male non-student arrest on a warrant. Search incident to arrest revealed small metal pipe used with a controlled substance.
7001668,MEDICAL EMERGENCY,2007-04-23T10:08:00Z,Inactive,2007-04-23T10:08:00Z,,Nebraska Hall,900 N. 16th St.,UNL ACADEMIC BUILDING,0,0,Female student experienced a seizure.
7001672,DISTURBANCE - BETWEEN NEIGHBORS,2007-04-23T15:47:00Z,Cleared By Arrest,2007-04-23T03:26:00Z,2007-04-23T15:47:00Z,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,Party sent threating message on face book to another person.
7001673,ACCIDENTS - P.D. NOT REPORTABLE,2007-04-23T16:38:00Z,Cleared By Exception,2007-04-23T16:00:00Z,2007-04-23T16:35:00Z,Henzlik Hall,1430 Vine St.,GOVT. PARKING LOT (UNL),0,800,Two vehicle non-injury accident in lot northeast of Henzlik Hall.
7001678,VANDALISM - OTHER,2007-04-23T18:20:00Z,Inactive,2007-04-21T18:00:00Z,2007-04-23T18:20:00Z,14th & Avery Parking Garage,1111 N. 14th St.,GOVT. PARKING GARAGE (UNL),0,2000,"Vandalism to vehicle, scratches on both sides of th vehicle."
7001683,FALSE INFORMATION - GIVEN TO OFC.,2007-04-24T01:36:00Z,Cleared By Arrest,2007-04-24T01:36:00Z,,N/A,N. 17th Street,STREET,0,0,"Veh. stopped on traffic violation containing 5 ptys, 3 students. 2 ptys fled 1 apprehended, 2 lodged, drug par, poss marijuana, false info, obstructuin an ofc, .02, MIPC,  stio sign violation.."
7001686,LOST OR STOLEN ITEM,2007-04-24T10:07:00Z,Cleared By Exception,2007-04-19T15:00:00Z,2007-04-19T19:00:00Z,Burr Hall,1655 N. 35th St.,GOVT. PARKING LOT (UNL),25,0,Lost wallet in the Burr Hall parking lot.
7001687,LARCENY - FROM MOTOR VEHICLE,2007-04-24T12:30:00Z,Inactive,2007-04-22T03:30:00Z,2007-04-22T09:30:00Z,N/A,"N. 16th Street and ""U"" Street",STREET,250,0,iPod taken from a parked vehicle.
7001688,LOST OR STOLEN ITEM,2007-04-24T13:29:00Z,Cleared By Exception,2007-04-07T00:00:00Z,2007-04-07T23:59:00Z,N/A,,UNKNOWN,0,0,Omaha Police called and wanted help contacting a person in regards to a lost checkbook that was found in the possession of another person.
7001692,DISTURBANCE - OTHER,2007-04-24T18:07:00Z,Cleared By Exception,2007-04-24T18:07:00Z,2007-04-24T18:07:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Party causing disturbance in the city union given the ban and bar policy.
7001698,NARCOTICS - POSSESSION,2007-04-25T00:33:00Z,Cleared By Arrest,2007-04-25T00:33:00Z,,Pound Hall,513 N. 17th St.,UNL RESIDENCE HALL,0,0,Amended report
7001704,ALCOHOL - DRUNK,2007-04-25T03:48:00Z,Cleared By Exception,2007-04-25T03:48:00Z,,N/A,"""R"" Street and N. 14th Street",SIDEWALK,0,0,Transient complaining of being biten by large bugs taken to Detox. .226 BAC.
