Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
10001364,LARCENY - FROM BUILDING,4/17/10 9:27,Inactive,4/17/10 9:10,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$400.00 ,$0.00 ,A non-student reported his IPOD stolen from the City Union.
10001363,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/17/10 9:47,Inactive,4/17/10 1:00,4/17/10 8:30,Sandoz Hall,820 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,"$3,000.00 ",A Hit and Run occurred in the Sandoz Parking lot.
10001370,ALCOHOL - CONSUMPTION IN PUBLIC,4/17/10 12:18,Cleared by Arrest,4/17/10 12:18,,N/A,19th/Vine-S (STREET),$0.00 ,$0.00 ,Male and Female cited/released for Consuming Alcohol in Public.
10001335,FRAUD - IMPERSONATION,4/17/10 16:02,Cleared by Arrest,1/11/10 8:00,4/15/10 16:02,N/A,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was fraudulently using another students N-Card.
10001375,SUSPICIOUS PERSON,4/17/10 16:07,Cleared by Exception,4/17/10 11:00,4/17/10 11:30,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,A non-student reported a suspicious male at Memorial Stadium.
10001377,ALCOHOL - MINOR IN POSSESSION,4/17/10 16:33,Cleared by Arrest,4/17/10 16:33,,Landscape Services,1340 North 17th St (SIDEWALK),$0.00 ,$0.00 ,"Non UNL student found passed out, intoxicated and a minor. BAC . 132. Transported to Detox."
10001379,LARCENY - FROM BUILDING,4/17/10 19:11,Cleared by Arrest,4/17/10 11:30,4/17/10 19:00,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$374.00 ,$0.00 ,Non-student cited and released for Theft after he stole an iPhone during the spring game.
10001386,ALCOHOL - DRUNK,4/18/10 1:31,Cleared by Exception,4/18/10 1:31,,N/A,N 16TH ST & U ST (SIDEWALK),$0.00 ,$0.00 ,UNL student contacted and taken to detox (.208 BAC).
10001387,ALCOHOL - MINOR IN POSSESSION,4/18/10 2:11,Cleared by Arrest,4/18/10 2:11,,N/A,1220 N. 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Two UNL students (.113 BAC & .095 BAC) and a non-student (.096 BAC) cited/released for MIP-C.
10001389,DISTURBANCE - OTHER,4/18/10 11:50,Cleared by Exception,4/18/10 11:50,4/18/10 11:50,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Belated report of a UNL student causing a disturbance on campus.
10001395,DISTURBANCE - OTHER,4/18/10 22:34,Cleared by Arrest,4/18/10 22:00,4/18/10 22:34,Love Library South,1248 R (LIBRARY),$0.00 ,$0.00 ,A disturbance between two transients.
10001396,ALCOHOL - MINOR IN POSSESSION,4/19/10 0:01,Cleared by Arrest,4/19/10 0:01,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Three UNL Students cited/released for MIP. One UNL Student cited/released for Poss. of Marijuana. BAC, 0.125, 0.013, 0.015, 0.042"
10001401,LOST OR STOLEN ITEM,4/19/10 13:37,Inactive,4/16/10 15:45,4/19/10 10:30,Love Library North,1300 R (GOV'T PARKING LOT (UNL)),$10.00 ,$0.00 ,A Fac/Staff member lost two sets of keys to Library Services.
10001404,DISTURBANCE - OTHER,4/19/10 16:18,Inactive,4/19/10 10:00,4/19/10 10:30,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Resolved disagreement between two UNL students.
10001407,ALCOHOL - BUY/PROCURE FOR MINORS,4/19/10 22:44,Cleared by Arrest,4/10/10 23:30,,N/A,1709 Washington Street (GROCERY STORE),$0.00 ,$0.00 ,UNL student cited/released for Procuring Alcohol to a Minor.  Related to case #10001275 - Medical Emergency
10001412,TELEPHONE - OTHER,4/20/10 8:55,Inactive,4/18/10 16:15,,Andrews Hall,625 North 14th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,A Fac/Staff member at Andrews Hall is receiving harassing phone calls from ex-student.
10001415,MEDICAL EMERGENCY,4/20/10 12:56,Cleared by Exception,4/20/10 12:56,,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL student passed out during class. Refused transport.
10001414,LARCENY - FROM COIN OPERATED MACH.,4/20/10 13:07,Inactive,4/16/10 13:00,4/20/10 10:00,Manter Hall Life Siences,1101 T St (UNL ACADEMIC BUILDING),$100.00 ,$0.00 ,Theft of currency from two vending machines.
10001416,ACCIDENTS - P.D. NOT REPORTABLE,4/20/10 13:52,Cleared by Exception,4/20/10 13:52,,N/A,STADIUM DR & T ST (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Two vehicle non injury accident.
10001417,LARCENY - STOLEN BIKE,4/20/10 17:03,Inactive,4/20/10 15:40,4/20/10 16:27,Andersen Hall,200 Centennial Mall North (UNL ACADEMIC BUILDING),$50.00 ,$0.00 ,UNL student has her unsecured bicycle stolen.
10001409,TRESPASSING,4/20/10 23:37,Cleared by Exception,4/20/10 23:37,,Innovation Campus,1800 State Fair Park Drive (CONSTRUCTION SITE),$0.00 ,$0.00 ,Two non-students contacted near a demolition site.  Both were issued Trespass Policy warnings.
10001422,STALKING,4/21/10 0:37,Cleared by Arrest,12/1/09 0:01,4/21/10 0:37,N/A,City Of Lincoln (UNKNOWN),$0.00 ,$0.00 ,UNL student reporting being harassed by a known non-student.
10001423,FIRE (WORKING) - NO ALARM,4/21/10 1:26,Inactive,4/21/10 1:26,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$5.00 ,A small fire was started on a picnic table by unknown person(s).  Fire extinguished by officer.
10001424,ALCOHOL - DWI,4/21/10 3:00,Cleared by Arrest,4/21/10 3:00,,Abel Hall,880 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student cited/taken to Detox after being found sleeping in a running vehicle.  Cited for DWI and Open Container.  .107 BAC
10001426,LARCENY - FROM COIN OPERATED MACH.,4/21/10 10:16,Inactive,4/19/10 10:00,4/21/10 9:30,Law College,1875 North 42nd St. (UNL ACADEMIC BUILDING),$300.00 ,$0.00 ,Report of money stolen from three basement vending machines.  No signs of forced entry.  (See case #10001414 for related case)
10001430,LARCENY - FROM BUILDING,4/21/10 17:09,Unfounded,4/21/10 14:55,4/21/10 17:05,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$385.00 ,$0.00 ,"Reported stolen coat and umbrella, discovered to be in the victim's vehicle. Unfounded report."
10001433,TRESPASSING,4/21/10 19:52,Cleared by Arrest,4/21/10 19:08,4/21/10 19:08,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Male previously  banned and barred discovered inside of the Union. Trans to Detox.. BAC .264.
10001435,VANDALISM - OTHER,4/21/10 22:39,Inactive,4/21/10 18:30,4/21/10 22:27,N/A,1220 North 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Vehicle was encased in plastic wrap, with no damage to the vehicle."
10001438,DISTURBANCE - DOMESTIC,4/22/10 10:18,Cleared by Arrest,4/22/10 10:18,,2244 Vine Street,2244 Vine Street (UNL APARTMENT),$0.00 ,$30.00 ,Disturbance between family members.  Non student cited for Vandalism.
10001448,FRAUD - IMPERSONATION,4/23/10 8:27,Inactive,4/23/10 8:16,,Agricultural Hall,3550 East Camp Loop (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,A non-students email and facebook were hacked into and emails were sent by unk person requesting money.
10001450,TELEPHONE - THREATENING CALLS,4/23/10 9:46,Inactive,4/23/10 9:30,4/23/10 9:40,Varner Hall,"3835 Holdrege St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Threatening phone call received at Varner Hall.
10001451,LARCENY - FROM COIN OPERATED MACH.,4/23/10 11:22,Inactive,3/26/10 10:30,4/23/10 10:30,Entomology Hall,1700 East Camp Mall (UNL ACADEMIC BUILDING),$80.00 ,$0.00 ,Theft of money from a vending machine. No signs of forced entry. No suspects. $80 loss.
10001462,DISTURBANCE - OTHER,4/23/10 22:44,Cleared by Exception,4/23/10 22:44,4/23/10 22:44,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Two non-student adults and three juveniles contacted for disturbing others in the computer lab.  The adults were notified of UNL's trespass policy.
10001463,DISTURBANCE - OTHER,4/24/10 0:26,Cleared by Exception,4/24/10 0:26,,Alpha Phi,1531 S Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Intoxicated non-student was loitering around the sorority.  Taken to Detox.  .192 BAC
10001468,TRESPASSING,4/24/10 14:20,Cleared by Exception,4/24/10 14:20,,Innovation Campus,1800 State Fair Park Drive (SPORT FACILITIES),$0.00 ,$0.00 ,Two transients causing a disturbance in the Grandstand area on Innovation Campus. Transported to Detox. BAC .190 and .193.
10001469,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/24/10 15:39,Inactive,4/23/10 1:50,4/24/10 13:30,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$850.00 ,Hit and run occurring in the parking garage ($850 damage).
10001471,LARCENY - OTHER OR FROM OPEN AREA,4/24/10 20:16,Inactive,4/23/10 15:30,4/24/10 16:30,Husker Hall,705 North 23rd St (SIDEWALK),$10.00 ,$0.00 ,Bicycle tire stolen.
10001472,ALCOHOL - MINOR IN POSSESSION,4/24/10 20:29,Cleared by Arrest,4/24/10 20:29,,The Village,1055 North 16 St. (UNL APARTMENT),$0.00 ,$0.00 ,Four non-students contacted in a dorm room and cited/released for MIP.
10001473,ALCOHOL - MINOR IN POSSESSION,4/24/10 21:53,Cleared by Arrest,4/24/10 21:53,,N/A,N 16TH ST & VINE ST (STREET),$0.00 ,$0.00 ,UNL student cited/released for MIP after being contacted on a traffic stop.
10001475,MEDICAL EMERGENCY,4/25/10 0:38,Cleared by Arrest,4/25/10 0:38,,The Village,1055 North 16 St. (UNL APARTMENT),$0.00 ,$0.00 ,UNL student transported to Bryan/LGH West for extreme intoxication (unable to obtain a PBT).
10001478,LITTERING,4/25/10 0:48,Cleared by Arrest,4/25/10 0:48,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student cited/released for Littering (Urinating in Public).
10001479,ALCOHOL - MINOR IN POSSESSION,4/25/10 1:34,Cleared by Arrest,4/25/10 1:34,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student contacted and taken to detox (.227 BAC). He was also cited for MIP-C.
10001480,ALCOHOL - MINOR IN POSSESSION,4/25/10 3:19,Cleared by Arrest,4/25/10 3:19,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited for MIP-C and taken to detox (.220 BAC).
10001481,ALCOHOL - MINOR IN POSSESSION,4/25/10 3:45,Cleared by Arrest,4/25/10 3:45,,N/A,R ST & N 14TH ST (SIDEWALK),$0.00 ,$0.00 ,UNL student contacted and taken to detox (.246 BAC). She was also cited for MIP-C.
10001486,ACCIDENTS - P.D. NOT REPORTABLE,4/25/10 19:00,Cleared by Exception,4/25/10 18:37,4/25/10 18:37,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,500.00 ",A two vehicle non-injury accident occurred in the 17th and R Parking Garage.
10001489,TRESPASSING,4/26/10 1:48,Cleared by Arrest,4/26/10 1:48,,Home Economics,1650 North 35th St (SIDEWALK),$0.00 ,$0.00 ,Non student cited/Detox (.187 BAC) for Trespassing and Possession of Marijuana < 1 oz (3 grams).
10001492,VANDALISM - OTHER,4/26/10 8:10,Inactive,4/23/10 16:15,4/26/10 8:10,University Housing,1115 North 16th St (GOV'T PARKING LOT (UNL)),$0.00 ,$150.00 ,UNL student reports damage to her vehicle.  Driver's side mirror broken off.
10001494,MEDICAL EMERGENCY,4/26/10 9:43,Cleared by Exception,4/26/10 9:43,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student choking on a multivitamin pill.  Refused Transport.
10001495,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/26/10 10:12,Inactive,4/19/10 12:45,4/19/10 15:00,College of Dentistry,3975 Potter St (GOV'T PARKING LOT (UNL)),$0.00 ,$692.05 ,Belated Non Reportable Hit and Run Accident occurring on the east side of the Dental College.
10001496,DISTURBANCE - OTHER,4/26/10 12:03,Cleared by Arrest,4/26/10 12:03,,Lied Center,301 North 12th St (SIDEWALK),$0.00 ,$0.00 ,A non-student was lodged for Disturbing the Peace and cited for Possession of Marijuana less than an ounce and Drug Paraphernalia.
10001502,LARCENY - FROM BUILDING,4/26/10 20:03,Inactive,4/13/10 19:00,4/26/10 21:45,Love Library South,1248 R (LIBRARY),$40.00 ,$0.00 ,A UNL student reported money missing from his wallet.
10001504,DISTURBANCE - OTHER,4/26/10 22:10,Inactive,4/26/10 22:10,,Union-City,1400 R St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Non-student contacted after he was observed to drop a gun. Gun was later found to be a toy and part of a stage prop for a play.
10001508,MEDICAL EMERGENCY,4/27/10 6:15,Cleared by Exception,4/27/10 6:15,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student transported to Bryan/LGH West on a complaint of leg pains.
10001509,LARCENY - FROM BUILDING,4/27/10 10:46,Inactive,4/27/10 8:50,4/27/10 9:00,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$480.00 ,$0.00 ,Womens unattended shoes and ring taken from the Women's locker room. No suspects. $480 loss
10001510,LARCENY - STOLEN BIKE,4/27/10 14:07,Cleared by Arrest,4/26/10 11:30,4/27/10 7:20,C.P.N. Food Services N 17th Street,575 N. 17th St (SIDEWALK),$325.00 ,$0.00 ,"Stolen bicycle from the west side of CPN. Bicycle was secured by a cable lock, cable lock and front tire not stolen."
10001518,DISTURBANCE - OTHER,4/28/10 0:03,Cleared by Arrest,4/27/10 23:55,,N/A,N 17TH ST & O ST (STREET),$0.00 ,$0.00 ,Non-student reported being followed. Suspect identified.
10001520,NARCOTICS - SALE/DELIVER,4/28/10 4:54,Cleared by Arrest,4/28/10 4:54,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Two UNL students cited for possession of paraphernalia, possession of Mj, and possession of a controlled substance not in original container."
10001546,TRESPASSING,4/30/10 10:07,Cleared by Exception,4/30/10 10:07,,Love Library North,1300 R (SIDEWALK),$0.00 ,$0.00 ,Ofc. contacted an intoxicated male near Vine and N Antelope Valley Parkway. Male was taken into custody and transported to Detox.
10001549,DISTURBANCE - OTHER,4/30/10 12:05,Cleared by Exception,4/30/10 12:05,4/30/10 12:05,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student disturbing other students because of his loud behavior.
10001550,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/30/10 12:54,Inactive,4/26/10 10:30,4/30/10 11:30,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Belated Hit and Run Accident in 17th/R Parking Garage.
10001558,FIRE (WORKING) - ALARM,4/30/10 21:01,Cleared by Exception,4/30/10 20:00,,2222 Vine Street,2222 Vine St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,A fire alarm was activated at 2222 Vine St Apt 201 due to a plate being left on heated stove. No damage.
10001559,MEDICAL EMERGENCY,5/1/10 1:39,Cleared by Exception,5/1/10 1:39,,Phi Kappa Psi,1548 S Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Female UNL student reported to be extremely intoxicated.  Transported to hospital for treatment.  .320 BAC
10001562,NARCOTICS - POSSESSION,5/1/10 2:17,Cleared by Arrest,5/1/10 2:17,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Two UNL Students were lodged for Possession of a Controlled Substance and subsequent offenses.  One UNL student cited/released for MIP and subsequent offenses.
10001571,LARCENY - STOLEN BIKE,5/1/10 20:34,Inactive,5/1/10 19:45,5/1/10 20:00,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$150.00 ,$10.00 ,Bicycle stolen from the bike racks.
10001575,ALCOHOL - MINOR IN POSSESSION,5/2/10 2:00,Cleared by Arrest,5/2/10 2:00,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,KSU student cited/released for MIP (.102 BAC).
10001576,FALSE INFORMATION - GIVEN TO OFC.,5/2/10 3:09,Cleared by Arrest,5/2/10 3:09,,N/A,N 25TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-student contacted on a traffic stop and cited for False Information. He was lodged in jail reference to a warrant for his arrest.
10001579,ALCOHOL - MINOR IN POSSESSION,5/2/10 4:39,Cleared by Arrest,5/2/10 4:39,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for MIP-C (.070 BAC).
10001595,ACCIDENTS - P.D. H&R NOT REPORTABLE,5/3/10 10:07,Inactive,,,N/A,Unknown (UNKNOWN),$0.00 ,$500.00 ,Belated Hit and Run Accident.  Damage to front driver's side bumper and tire.
10001598,LARCENY - STOLEN BIKE,5/3/10 13:05,Inactive,4/29/10 10:45,4/29/10 15:30,Love Library South,1248 R (SIDEWALK),$710.00 ,$0.00 ,Belated theft of a red/white Trek 4500 underneath Love Link.
10001600,LARCENY - FROM BUILDING,5/3/10 16:55,Inactive,4/30/10 10:00,4/30/10 15:30,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$300.00 ,$0.00 ,"Cordless drill taken from Memorial Stadium, $300.00 loss."
10001601,ACCIDENTS - P.D. REPORTABLE,5/4/10 9:59,Inactive,5/4/10 9:55,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Two UNL students were involved in a non-injury accident. Located in the 17th and R parking garage.
10001602,LARCENY - FROM BUILDING,5/4/10 13:28,Inactive,4/21/10 13:55,5/4/10 10:45,Othmer Hall,820 North 16th St (UNL ACADEMIC BUILDING),$5.00 ,$0.00 ,A Fac/Staff member reported a theft of an interior key to NE Hall.
10001603,LARCENY - FROM MOTOR VEHICLE,5/4/10 17:07,Inactive,5/3/10 18:00,5/4/10 17:07,N/A,515 N 19th Street (GOV'T PARKING LOT (UNL)),$150.00 ,$0.00 ,"Radio taken from a vehicle parking in the 19th R-Vine Street parking lot, $150.00 loss."
10001607,VANDALISM - OTHER,5/4/10 18:48,Inactive,5/4/10 14:50,5/4/10 15:00,16th and Y st.,16th and Y St. (GOV'T PARKING LOT (UNL)),$0.00 ,$525.00 ,"Vandalism to vehicle parked in the Crew Boat House lot, $525.00 damage."
10001604,FIRE - FALSE ALARM,5/4/10 19:27,Cleared by Exception,5/4/10 17:33,5/4/10 19:27,Whittier Building,2200 Vine St (CHILD CARE FACILITY),$0.00 ,$0.00 ,"Fire alarm pull box activated by unknown child at the University Child Care Center, at the Whittier building."
10001613,ALCOHOL - MINOR IN POSSESSION,5/5/10 0:19,Cleared by Arrest,5/5/10 0:19,5/5/10 0:19,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for MIP after being contacted with alcohol in her dorm room.
10001616,ACCIDENTS - P.D. H&R NOT REPORTABLE,5/5/10 13:09,Inactive,5/5/10 13:09,,N/A,S ST & N 16TH ST (STREET),$0.00 ,$650.00 ,A hit and run accident involving two vehicles at the metered lot at 16th and S St.
10001618,DISTURBANCE - OTHER,5/5/10 16:12,Cleared by Exception,5/5/10 16:12,,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"Four persons warned about skateboarding on UNL property, and given trespass policy letters."
10001620,ACCIDENTS - P.D. NOT REPORTABLE,5/5/10 17:15,Inactive,5/5/10 8:05,5/5/10 17:05,20th-21st and Vine St,(GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,"Hit and Run accident in the 17th and R Street garage, $500.00 damage."
10001621,DISTURBANCE - OTHER,5/5/10 17:40,Cleared by Exception,5/5/10 17:40,,Love Library South,1248 R (SIDEWALK),$0.00 ,$0.00 ,Two persons warned for skateboarding on UNL property and given Trespass Policy letters.
10001622,ALCOHOL - MINOR IN POSSESSION,5/5/10 19:22,Cleared by Arrest,5/5/10 19:22,,N/A,N 16TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Person contacted at 16th and Vine Street found to be intoxicated taken to Detox and tested .247 BAC and given a citation for Minor in possession of alcohol by consumption.
10001623,ALCOHOL - DRUNK,5/5/10 19:42,Inactive,5/5/10 19:42,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Person placed into protective custody from Abel Hall, taken to detox and refused to give BAC."
10001626,ALCOHOL - DWI,5/5/10 22:15,Cleared by Arrest,5/5/10 22:15,,N/A,N 23RD ST & U ST (STREET),$0.00 ,$0.00 ,Non-student cited/Detox for DWI and MIP-C after driving erratically.  .165 BAC
10001651,LARCENY - OTHER OR FROM OPEN AREA,5/6/10 2:14,Cleared by Arrest,5/5/10 21:00,5/6/10 2:14,N/A,515 N. 19th (GOV'T PARKING LOT (UNL)),$450.00 ,$0.00 ,Non-student suspected of Theft by Possession of Stolen Property after a stolen laptop was found in his vehicle.  Related to case #10001629.
10001629,LARCENY - FROM MOTOR VEHICLE,5/6/10 2:14,Cleared by Arrest,5/6/10 2:14,,N/A,515 N. 19th (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,Non-student lodged for misdemeanor Attempted Theft and misdemeanor Criminal Mischief after being observed breaking into a vehicle.
10001630,VANDALISM - OTHER,5/6/10 3:27,Inactive,5/6/10 4:57,5/6/10 4:57,Kabredlo's,1540 P St. (CONVENIENCE STORE),$0.00 ,$199.00 ,Vending machine tipped over outside the store causing damage to the vending machine.
10001634,ACCIDENTS - P.D. H&R NOT REPORTABLE,5/6/10 10:45,Inactive,5/6/10 9:17,5/6/10 10:45,University Health Center,1500 U St (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,A UNL student reported his motorcycle had been struck by unknown vehicle.
10001640,LARCENY - OTHER OR FROM OPEN AREA,5/6/10 12:22,Inactive,5/5/10 22:30,5/5/10 23:30,The Village,1055 North 16 St. (PARK/REC AREA),$90.00 ,$0.00 ,A UNL Student reported her purse stolen at the sand volleyball courts.
10001641,OUTSIDE - O.P.S. OTHER,5/6/10 13:02,Inactive,4/21/10 17:00,4/27/10 16:00,N/A,(GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,An O.P.S. for Saunders Co. a theft of some copper from Mead.
10001644,LARCENY - SHOPLIFTING,5/6/10 14:40,Cleared by Arrest,5/6/10 13:35,,Union-East,"1705 Arbor Dr (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Person cited and lodged for shoplifting from the East Campus Bookstore.
