Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
7001292,ALCOHOL - DWI,4/1/07 1:33,Cleared by Arrest,4/1/07 1:33,,N/A,Q ST & N 13TH ST (STREET),$0.00 ,$0.00 ,Male stopped at 13th and R street for driving without headlights at night. Had signs of impairment due to alcohol. B.A.C. .180.
7001293,MEDICAL EMERGENCY,4/1/07 2:06,Inactive,4/1/07 1:30,,Schramm Hall,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,"A student took what he claimed to be 6 vicodin then started acting ""out of it"" according to friends. Pty taken to Bryan LGH West by LFR."
7001294,ALCOHOL - DWI,4/1/07 3:17,Cleared by Arrest,4/1/07 3:17,,N/A,N 32ND ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,"Pty stopped for DWI .214 BAC. Non Student, amended report."
7001295,BURGLARY,4/1/07 11:12,Cleared by Exception,3/31/07 17:00,4/1/07 11:00,Sigma Alpha Epsilon,635 North 16th St. (OFF CAMPUS/GREEK HOUSING),"$3,350.00 ",$0.00 ,Burglary at the SAE fraternity house where several items were taken out of a member's shut but not secured room.
7001296,ACCIDENTS - P.D. H&R REPORTABLE,4/1/07 15:39,Inactive,3/31/07 22:30,4/1/07 11:00,Alpha Tau Omega,1433 R St. (GOV'T PARKING LOT (UNL)),$0.00 ,$800.00 ,Hit and run accident in the ATO parking lot.
7001297,LARCENY - STOLEN BIKE,4/1/07 17:09,Inactive,3/31/07 18:00,4/1/07 13:00,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$600.00 ,$0.00 ,Bike taken from the west side of Cather Hall.
7001298,BURGLARY,4/1/07 17:10,Cleared by Exception,3/31/07 17:00,4/1/07 11:00,Sigma Alpha Epsilon,635 North 16th St. (OFF CAMPUS/GREEK HOUSING),"$1,200.00 ",$0.00 ,Unknown person(s) entered a parties room and removed his laptop computer at the Sigma Alpha Epsilon house.
7001301,BURGLARY,4/2/07 7:31,Cleared by Exception,3/31/07 17:00,4/2/07 7:00,Sigma Alpha Epsilon,635 North 16th St. (OFF CAMPUS/GREEK HOUSING),"$2,420.00 ",$0.00 ,Stolen laptop from the fraternity
7001303,VANDALISM - BY GRAFFITI,4/2/07 9:59,Inactive,4/1/07 1:00,4/1/07 17:00,The Village,1055 North 16 St. (UNL APARTMENT),$0.00 ,$50.00 ,Vandalism to an exterior door of The Village. The damage was caused by some type of graffiti.
7001304,FRAUD - FAIL TO RETURN RENTED/BORROWED ITEM,4/2/07 10:15,Cleared by Exception,2/21/07 13:00,4/2/07 11:06,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$100.00 ,$0.00 ,A graduate student failed to return a piece of electronic equipment within the designated time frame.
7001306,VANDALISM - BY GRAFFITI,4/2/07 12:09,Inactive,3/30/07 17:00,4/2/07 12:09,Splinter Laboratories,"2000 North 35th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$150.00 ,Exterior wall of the Tractor Test Lab was damaged by graffiti.
7001305,LOST OR STOLEN ITEM,4/2/07 12:46,Inactive,3/31/07 19:30,3/2/07 22:00,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Student lost his debit card in the UNL Bookstore
7001309,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",4/2/07 14:43,Inactive,4/2/07 9:30,4/2/07 14:40,Memorial Stadium,740 Stadium Dr. (GOV'T PARKING LOT (UNL)),$0.00 ,$300.00 ,Hit and Run non-injury accident South of the Stadium.
7001310,TRESPASSING,4/2/07 15:06,Cleared by Arrest,4/2/07 15:06,,University Health Center,1500 U St (HOSPITAL/CLINIC/ETC),$0.00 ,$0.00 ,Party arrested and lodged for trespassing in the Health center. Party was on the ban and bar list.
7001312,LARCENY - STOLEN BIKE,4/2/07 15:54,Inactive,3/30/07 13:20,4/2/07 12:10,Avery Hall,1144 T St (UNL ACADEMIC BUILDING),$350.00 ,$20.00 ,Bike taken from bike rack by Avery Hall.
7001313,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/2/07 17:02,Inactive,4/2/07 11:00,4/2/07 12:00,North Stadium,(GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,Hit and Run non-injury accident North Stadium lot or Target lot North 48th.
7001315,BURGLARY,4/2/07 18:46,Cleared by Exception,3/31/07 16:00,4/1/07 15:00,N/A,635 N. 16th Street (OFF CAMPUS/GREEK HOUSING),$250.00 ,$0.00 ,"Burglary, item taken from parties room at 635 N 16th."
7001317,BURGLARY,4/2/07 19:21,Inactive,4/1/07 2:00,4/1/07 14:00,Theta Xi,1535 R St (OFF CAMPUS/GREEK HOUSING),"$1,350.00 ",$0.00 ,Two Portraits taken from the Theta Xi house.
7001318,VANDALISM - BY GRAFFITI,4/2/07 19:31,Unfounded,4/2/07 16:30,4/2/07 19:00,Splinter Laboratories,2000 North 35th St (UNL ACADEMIC BUILDING),$0.00 ,$150.00 ,Unknown person(s) spray painted building and sidewalk at tractor Testing building East Campus.
7001321,VANDALISM - BY GRAFFITI,4/3/07 2:05,Inactive,3/30/07 12:00,3/31/07 12:00,Alpha Tau Omega,1433 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$50.00 ,"Vandalism by grafitti at Alpha Tau Omega, does not appear to be gang related."
7001322,NARCOTICS - POSSESSION,4/3/07 3:58,Cleared by Arrest,4/3/07 3:58,4/3/07 3:58,The Courtyards,733 North  17th  St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,while contacting a student suspected of smoking marijuana a 1.8 gram bag of marijuana fell out of his left front pocket while showing us all he had was cigarettes.
7001328,MEDICAL EMERGENCY,4/3/07 21:30,Inactive,4/3/07 21:30,,Mabel Lee Hall,1525 W (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,"Student playing Rugby dislocated his kee, transported to Bryan LGH West, BY lfr."
7001327,LARCENY - GAS FROM SELF SERVICE PUMP,4/3/07 21:32,Inactive,4/3/07 21:28,,Kabredlo's,1540 P St. (GAS/SERVICE STATION),$27.99 ,$0.00 ,Veb deove off without paying for $17.99 in gas.from Kabradlos' 1540 P street. No description other than white veh. w/m.
7001331,ALCOHOL - DRUNK,4/4/07 8:06,Inactive,4/4/07 8:06,,H.S.S. Food Service Bldg.,1140 North 14th St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Transient contacted in HSS Food Service Area. Taken to Detox and tested a .230 BAC.
7001335,LOST OR STOLEN ITEM,4/4/07 14:37,Cleared by Exception,4/4/07 11:30,4/4/07 12:15,N/A,(SIDEWALK),$0.00 ,$0.00 ,Subject went for a run and lost wallet and contents along the way.
7001339,ACCIDENTS - P.D. H&R NOT REPORTABLE,4/4/07 23:33,Inactive,4/2/07 21:30,4/4/07 19:30,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$500.00 ,A student reported her vehicle had been struck while parked in the 17th & R parking garage by another  which had left the scene.
7001342,ALCOHOL - MINOR IN POSSESSION,4/5/07 2:37,Cleared by Arrest,4/5/07 2:37,4/5/07 2:37,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"student who was found to be intoxicated harrasing other students in sandoz hall, attempted to urinate outside of bldg when contacted by ofc pty ran and showed a false id. Lodged.. .225 BAC. ."
7001343,FALSE INFORMATION - GIVEN TO OFC.,4/5/07 4:45,Cleared by Arrest,4/5/07 4:45,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,Non Student stopped on traffic violation found to be DUS and responsible for false information. Lodged for DUS.
7001346,LOST OR STOLEN ITEM,4/5/07 12:11,Inactive,3/30/07 12:00,3/30/07 13:00,Selleck Quad,600 North 15th St (GOV'T LOT/FIELD (UNL)),$95.00 ,$0.00 ,Lost cell phone outside of Selleck.
7001347,LARCENY - OTHER OR FROM OPEN AREA,4/5/07 13:02,Inactive,,4/5/07 13:22,N/A,N 14TH ST & AVERY AVE (SIDEWALK),$75.00 ,$0.00 ,Stop sign at 14th and Avery Ave found to be missing.
7001353,SEX OFFENSE - INDECENT EXPOSURE,4/5/07 23:40,Cleared by Arrest,4/5/07 23:40,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,Male non-student contacted for having his pants pulled down and exposing his buttocks.  Cited and Released.
7001354,MEDICAL EMERGENCY,4/6/07 0:39,Inactive,4/6/07 0:39,4/6/07 0:39,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,19 yoa female student intoxicated in lobby.  In and out of consciousness.  Tested .147 BAC.  LFR transported female to Bryan LGH West for further evaluation.
7001358,TRESPASSING,4/6/07 3:03,Cleared by Exception,4/6/07 3:03,4/6/07 3:03,Nebraska Union,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Transient contacted sleeping in the City Union after hours.  Issued a UNL Trespass Policy Letter and released.
7001362,MEDICAL EMERGENCY,4/6/07 10:04,Inactive,4/6/07 10:04,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Private
7001365,FIRE (WORKING) - ALARM,4/6/07 13:16,Inactive,4/6/07 13:16,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Smoke in the trash room at Abel Hall. Unknown cause. LFR extinguished it. No/minimal damage at this time.
7001366,NARCOTICS - POSSESSION,4/6/07 16:05,Cleared by Arrest,4/6/07 16:05,4/6/07 16:05,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student contacted in her room because of the odor of burning marijuana. Cited/released for poss. of marijuana less than ounce and poss. of drug paraphernalia.
7001368,TRESPASSING,4/6/07 22:25,Cleared by Arrest,4/6/07 22:25,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Transient contacted sleeping in lobby.  He had been Ban and Barred from UNL Property on 02/02/2003 case #03000248.  Cited and Released.
7001369,ALCOHOL - DWI,4/7/07 1:13,Cleared by Arrest,4/7/07 1:13,,N/A,N 16TH ST & S ST (STREET),$0.00 ,$0.00 ,Non student stopped for driving wrong way on a one way street. Impairment observed. Tested a .221 BAC. Taken to Detox and cited for DWI and Wrong Way on a One Way Street.
7001370,DISTURBANCE - OTHER,4/7/07 2:29,Cleared by Arrest,4/7/07 2:29,,N/A,1710 R St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Student observed walking on a vehicle located in the lot.  Stated he was trying to take the quickest route.  No damage to vehicle.  Cited and released for Criminal Mischief.
7001374,TRAFFIC - SUSPENDED DRIVER,4/7/07 12:36,Cleared by Arrest,4/7/07 12:36,,N/A,N 11TH ST & O ST (STREET),$0.00 ,$0.00 ,Traffic stop yielded a suspended driver with a warrant. Search incident to arrest yielded an open container of alcohol.
7001376,LOST OR STOLEN ITEM,4/7/07 14:27,Inactive,3/28/07 18:00,3/29/07 12:00,Love Library South,1248 R (LIBRARY),$50.00 ,$0.00 ,Student puportedly lost her cell phone in Love Library. Report for insurance purposes only.
7001377,VANDALISM - OTHER,4/7/07 15:30,Inactive,4/7/07 16:18,4/7/07 13:00,Haymarket Park,403 Line Dr. (SPORT FACILITIES),$0.00 ,$75.00 ,UNL van vandalized during NU/Oklahoma State baseball game.
7001383,MISC - OTHER,4/8/07 14:08,Inactive,4/8/07 14:00,4/8/07 14:10,N/A,N 48TH ST & LEIGHTON AVE (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,suspicious parties dead man creed and 48th street.
7001386,TRESPASSING,4/8/07 20:24,Cleared by Arrest,4/8/07 20:24,,N/A,N 14TH ST & SALT CREEK RD (TRANSPORTATION SERVICE),$0.00 ,$0.00 ,Party cited for trespass for climbing the BNSF fence at 14th and Salt Creed Roadway.
7001389,MISC - OTHER,4/8/07 23:07,Cleared by Arrest,4/8/07 23:07,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,Motorist stopped for speeding and found to be consuming alcohol. Cited for speeding and open container. Driver was not impaired.
7001390,NARCOTICS - POSSESSION,4/9/07 1:24,Cleared by Arrest,4/9/07 1:24,,N/A,840 N. 17th (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student arrested in parking lot after being spotted smoking marijuana. 7.8 grams and two pipes recovered.
7001392,TRESPASSING,4/9/07 8:55,Cleared by Arrest,4/9/07 8:55,,N/A,N 14TH ST & SALT CREEK RD (TRANSPORTATION SERVICE),$0.00 ,$0.00 ,"Transient trespassing between the fences, along the RR tracks at 14th and Salt Creek Rdwy."
7001393,LOST OR STOLEN ITEM,4/9/07 9:50,Inactive,4/4/07 18:30,4/4/07 21:15,Mabel Lee Hall,840 North 14th St (UNL ACADEMIC BUILDING),$5.00 ,$0.00 ,Lost wallet and misc credit cards.
7001394,DISTURBANCE - OTHER,4/9/07 12:41,Cleared by Arrest,4/9/07 11:27,,Stadium Drive Parking Garage,"625 Stadium Dr (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL student cited for Disturbing the Peace after threatening a Parking Services employee.
7001395,LARCENY - STOLEN BIKE,4/9/07 14:22,Inactive,4/9/07 13:00,4/9/07 13:45,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$270.00 ,$0.00 ,Unlocked bike taken from bike rack by Selleck Hall.
7001397,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",4/9/07 14:45,Inactive,4/6/07 17:00,4/8/07 20:00,The Courtyards,733 North  17th  St. (UNL APARTMENT),$0.00 ,$50.00 ,Bike possible hit by vehicle while in bike rack North side of The Courtyards.
7001399,OUTSIDE - O.P.S. OTHER,4/9/07 16:13,Inactive,8/18/06 0:00,8/18/06 1:11,N/A,5034 Madison #1 (UNKNOWN),$0.00 ,$0.00 ,OPS report on stolen laptop.
7001402,NARCOTICS - POSSESSION,4/9/07 21:27,Cleared by Arrest,4/9/07 21:09,,N/A,N 23RD ST & T ST (STREET),$0.00 ,$0.00 ,"2 Non Students stopped on traffic violation, driver found to have a warrant, passenger found to be in poss of drug paraphernalia and under an oz of marijuana."
7001405,DISTURBANCE - OTHER,4/10/07 0:20,Cleared by Arrest,4/10/07 0:20,4/10/07 0:20,U Stop,N 17TH ST & Q ST (CONVENIENCE STORE),$0.00 ,$0.00 ,Non Student causing a minor dist. at the U Stop 240 N.17th. Taken to Detox refused to comply and caused another disturbance at Detox. Lodged in Jail.
7001409,ALCOHOL - MINOR IN POSSESSION,4/10/07 15:12,Cleared by Arrest,4/10/07 15:12,,Kauffman Hall,630 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Party arrested for MIP and Trespass in Kaufmann Hall.
7001411,LARCENY - FROM MOTOR VEHICLE,4/10/07 16:30,Inactive,4/8/07 15:00,4/10/07 16:30,Abel Hall,860 North 17th St (GOV'T PARKING LOT (UNL)),$200.00 ,$300.00 ,Stereo taken from vehicle parked in the Abel Hall parking lot.
7001412,LARCENY - FROM MOTOR VEHICLE,4/10/07 16:59,Inactive,4/10/07 11:30,4/10/07 16:55,N/A,3701 Fair St.  (GOV'T PARKING LOT (UNL)),$150.00 ,$125.00 ,Stereo taken from vehicle while parked in the 3701 Fair st. lot.
7001415,ALCOHOL - CONSUMPTION IN PUBLIC,4/10/07 22:33,Cleared by Arrest,4/10/07 22:33,,Union-City,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Three transients  observed in the west entrance of the City Union one of which was consuming alcohol in public. Pty cited and released.
7001418,NARCOTICS - POSSESSION,4/10/07 23:31,Cleared by Arrest,4/10/07 23:31,,N/A,33RD ST & STARR ST (STREET),$0.00 ,$0.00 ,"Non Student stopped on traffic violation, found to have an active LSO Warrant and in possession of marijuana and drug paraphernalia. Lodged on warrant,  cited for marijuana & Paraphernalia."
7001420,LARCENY - FROM MOTOR VEHICLE,4/11/07 5:21,Inactive,4/11/07 1:20,4/11/07 5:21,Abel Hall,860 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$250.00 ,Student's vehicle broken into in the north central portion of the lot east of Sandoz Hall. Unable to contact victim at this time.
7001422,VANDALISM - OTHER,4/11/07 8:16,Inactive,4/10/07 15:30,4/11/07 8:00,Agricultural Communications,3625 East Camp Loop (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,Wooden slat was removed from a bench but not damaged.
7001424,DISTURBANCE - OTHER,4/11/07 12:44,Inactive,4/11/07 12:44,,Love Library South,1248 R (LIBRARY),$0.00 ,$0.00 ,Non student looking at porn in the library on a computer. Warned for trespassing and escorted from building.
7001425,FALSE INFORMATION - GIVEN TO OFC.,4/11/07 14:49,Cleared by Arrest,3/11/07 22:39,,N/A,10th/Q-T (STREET),$0.00 ,$0.00 ,Female came into UNLPD Headquarters to report an ex-friend was using her name on traffic tickets.  Female provided a suspect in case.
7001426,ALCOHOL - DRUNK,4/11/07 17:04,Inactive,4/11/07 17:04,,N/A,19th   Q-R  Street (SIDEWALK),$0.00 ,$0.00 ,Intoxicated male contacted taken into custody.  Transported to Detox where tested .186 BAC.  TOT Detox.
7001427,LOST OR STOLEN ITEM,4/11/07 17:26,Inactive,4/11/07 14:30,,Hamilton Hall,639 North 12th St (UNL ACADEMIC BUILDING),$200.00 ,$0.00 ,Party lost his cell phone.
7001428,LOST OR STOLEN ITEM,4/11/07 17:59,Cleared by Exception,4/9/07 13:30,4/11/07 17:30,N/A,(UNKNOWN),$42.00 ,$0.00 ,Party lost his wallet unknown area.
7001430,LARCENY - FROM MOTOR VEHICLE,4/11/07 18:13,Inactive,4/9/07 20:00,4/11/07 18:10,N/A,1830 Vine St.  (GOV'T PARKING LOT (UNL)),$635.00 ,$500.00 ,Vehicle broken into Sub woofer amp and CD's missing.
7001435,VANDALISM - OTHER,4/12/07 2:47,Inactive,,,Kappa Delta,405 University Terrace (OFF CAMPUS/GREEK HOUSING),$0.00 ,$100.00 ,CSO Garrison reported finding two clay flower pots broken outside of Kappa Delta Sorority. $100.00 total damage.
7001436,VANDALISM - OTHER,4/12/07 7:11,Inactive,4/12/07 3:25,4/12/07 7:00,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$549.99 ,TV vandalized in the TV lounge.
7001438,VANDALISM - OTHER,4/12/07 10:17,Cleared by Exception,4/11/07 17:30,,Architecture Hall,402 Stadium Dr (UNL ACADEMIC BUILDING),$0.00 ,$150.00 ,Student damaged an interior wall and will be responsible to pay for the damaged
7001440,ACCIDENTS - P.D. NOT REPORTABLE,4/12/07 13:33,Cleared by Arrest,4/12/07 13:15,,Stadium Drive Parking Garage,625 Stadium Dr (GOV'T PARKING GARAGE (UNL)),$0.00 ,$450.00 ,Non-reportable accident in the parking garage.
7001443,VANDALISM - OTHER,4/12/07 19:45,Inactive,4/12/07 17:50,4/12/07 19:10,Mabel Lee Hall,840 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Ticket dispute ended up in the cited person reporting parking cadet for Criminal Mischief. No pecuniary loss.
7001451,SS - OTHER,4/13/07 0:13,Cleared by Exception,4/13/07 0:13,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Safe found unlocked in the Selleck Maintenance area.
7001453,ALCOHOL - DWI,4/13/07 0:35,Cleared by Arrest,4/13/07 0:35,4/13/07 0:35,N/A,N 17TH ST & Y ST (STREET),$0.00 ,$0.00 ,Vehicle stopped for squealing tires.  Driver found to be impaired due to alcohol.  Arrested and transported to LPD Headquarters where he tested .153 BAC.  Transported to Detox where he was admitted.
7001454,ALCOHOL - DWI,4/13/07 1:21,Cleared by Arrest,4/13/07 1:21,,N/A,N 17TH ST & Y ST (STREET),$0.00 ,$0.00 ,Vehicle stopped for straddling lane lines.  Driver found to be intoxicated.  Arrested and transported to jail where he tested .172 BAC.  Lodged for DWI.  Cited for Refuse to Submit to PBT and Straddling Lane Line.
7001461,LARCENY - FROM BUILDING,4/13/07 13:47,Cleared by Exception,,,Architecture Hall,402 Stadium Dr (UNL ACADEMIC BUILDING),$200.00 ,$0.00 ,"UNL student purportedly had her books stolen in August 2006 on a  ""Friday""."
7001463,BURGLARY,4/13/07 16:16,Cleared by Exception,4/8/07 18:00,4/8/07 18:00,Sigma Chi,1510 Vine St. (OFF CAMPUS/GREEK HOUSING),"$1,199.00 ",$0.00 ,5 day belated report of Burglary. Lap top computer taken.
7001464,MEDICAL EMERGENCY,4/13/07 16:52,Inactive,4/13/07 16:30,4/13/07 16:52,Teachers College Hall,1400 Vine St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Private
7001469,NARCOTICS - POSSESSION,4/14/07 1:10,Cleared by Arrest,4/14/07 1:10,,N/A,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,While on foot patrol in Abel Hall officer detected an odor of marijuana coming from a room.  Contact was made with a female party.  She produced 2.10 grams of marijuana.  Cited and released for the offense.
7001472,ALCOHOL - DWI,4/14/07 1:38,Cleared by Arrest,4/14/07 1:38,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Vehicle stopped for one headlight.  Found to be intoxicated and impaired.  Arrested and transported to Lancaster County Jail where he tested .145 BAC. He was lodged for DUS and cited for DWI/Make False Statements to PO/Two Headlights required.  A passenger was cited and released for Open Container.
7001474,ALCOHOL - MINOR IN POSSESSION,4/14/07 4:15,Cleared by Arrest,4/14/07 4:15,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,CSO observed what appeared to be alcoholic beverage containers in a residents trash can when the door was open.  Officer made contact with resident (minor) and found him to be in possession of alcohol.  Cited and Released.
7001479,TRESPASSING,4/14/07 11:55,Cleared by Exception,4/14/07 11:55,,C. Y. Thompson Library,"1625 North 38th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Non student viewing pornography on a computer. Warned for trespassing and released.
